date,year,month,country,arrivals,month_sin,month_cos,lag_1,lag_12,rolling_mean_3
2024-04-01,2024,4,GUINEA-BISSAU,0.0,0.8660254037844387,-0.4999999999999998,1.0,0.0,0.3333333333333333
2024-05-01,2024,5,GUINEA-BISSAU,0.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.3333333333333333
2024-06-01,2024,6,GUINEA-BISSAU,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0
2024-07-01,2024,7,GUINEA-BISSAU,1.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.3333333333333333
2024-08-01,2024,8,GUINEA-BISSAU,0.0,-0.8660254037844385,-0.5000000000000004,1.0,0.0,0.3333333333333333
2024-09-01,2024,9,GUINEA-BISSAU,2.0,-1.0,-1.8369701987210297e-16,0.0,0.0,1.0
2024-10-01,2024,10,GUINEA-BISSAU,0.0,-0.8660254037844386,0.5000000000000001,2.0,0.0,0.6666666666666666
2024-11-01,2024,11,GUINEA-BISSAU,0.0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.6666666666666666
2024-12-01,2024,12,GUINEA-BISSAU,0.0,-2.4492935982947064e-16,1.0,0.0,1.0,0.0
2020-01-01,2020,1,GUYANA,0.0,0.49999999999999994,0.8660254037844387,0.0,6.0,0.0
2020-02-01,2020,2,GUYANA,5.0,0.8660254037844386,0.5000000000000001,0.0,1.0,1.6666666666666667
2020-03-01,2020,3,GUYANA,4.0,1.0,6.123233995736766e-17,5.0,1.0,3.0
2020-04-01,2020,4,GUYANA,0.0,0.8660254037844387,-0.4999999999999998,4.0,1.0,3.0
2020-05-01,2020,5,GUYANA,0.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,1.3333333333333333
2020-06-01,2020,6,GUYANA,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0
2020-07-01,2020,7,GUYANA,0.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0
2020-08-01,2020,8,GUYANA,0.0,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0
2020-09-01,2020,9,GUYANA,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
2020-10-01,2020,10,GUYANA,0.0,-0.8660254037844386,0.5000000000000001,0.0,2.0,0.0
2020-11-01,2020,11,GUYANA,0.0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0
2020-12-01,2020,12,GUYANA,0.0,-2.4492935982947064e-16,1.0,0.0,0.0,0.0
2021-01-01,2021,1,GUYANA,0.0,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2021-02-01,2021,2,GUYANA,0.0,0.8660254037844386,0.5000000000000001,0.0,5.0,0.0
2021-03-01,2021,3,GUYANA,0.0,1.0,6.123233995736766e-17,0.0,4.0,0.0
2021-04-01,2021,4,GUYANA,0.0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0
2021-05-01,2021,5,GUYANA,0.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0
2021-06-01,2021,6,GUYANA,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0
2021-07-01,2021,7,GUYANA,0.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0
2021-08-01,2021,8,GUYANA,0.0,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0
2021-09-01,2021,9,GUYANA,0.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2021-10-01,2021,10,GUYANA,0.0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0
2021-11-01,2021,11,GUYANA,3.0,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0
2021-12-01,2021,12,GUYANA,2.0,-2.4492935982947064e-16,1.0,3.0,0.0,1.6666666666666667
2022-01-01,2022,1,GUYANA,0.0,0.49999999999999994,0.8660254037844387,2.0,0.0,1.6666666666666667
2022-02-01,2022,2,GUYANA,0.0,0.8660254037844386,0.5000000000000001,0.0,0.0,0.6666666666666666
2022-03-01,2022,3,GUYANA,4.0,1.0,6.123233995736766e-17,0.0,0.0,1.3333333333333333
2022-04-01,2022,4,GUYANA,2.0,0.8660254037844387,-0.4999999999999998,4.0,0.0,2.0
2022-05-01,2022,5,GUYANA,0.0,0.49999999999999994,-0.8660254037844387,2.0,0.0,2.0
2022-06-01,2022,6,GUYANA,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.6666666666666666
2022-07-01,2022,7,GUYANA,0.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0
2022-08-01,2022,8,GUYANA,1.0,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.3333333333333333
2022-09-01,2022,9,GUYANA,0.0,-1.0,-1.8369701987210297e-16,1.0,0.0,0.3333333333333333
2022-10-01,2022,10,GUYANA,0.0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.3333333333333333
2022-11-01,2022,11,GUYANA,1.0,-0.5000000000000004,0.8660254037844384,0.0,3.0,0.3333333333333333
2022-12-01,2022,12,GUYANA,1.0,-2.4492935982947064e-16,1.0,1.0,2.0,0.6666666666666666
2023-01-01,2023,1,GUYANA,0.0,0.49999999999999994,0.8660254037844387,1.0,0.0,0.6666666666666666
2023-02-01,2023,2,GUYANA,0.0,0.8660254037844386,0.5000000000000001,0.0,0.0,0.3333333333333333
2023-03-01,2023,3,GUYANA,2.0,1.0,6.123233995736766e-17,0.0,4.0,0.6666666666666666
2023-04-01,2023,4,GUYANA,0.0,0.8660254037844387,-0.4999999999999998,2.0,2.0,0.6666666666666666
2023-05-01,2023,5,GUYANA,1.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,1.0
2023-06-01,2023,6,GUYANA,1.0,1.2246467991473532e-16,-1.0,1.0,0.0,0.6666666666666666
2023-07-01,2023,7,GUYANA,0.0,-0.4999999999999997,-0.8660254037844388,1.0,0.0,0.6666666666666666
2023-08-01,2023,8,GUYANA,3.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.3333333333333333
2023-09-01,2023,9,GUYANA,1.0,-1.0,-1.8369701987210297e-16,3.0,0.0,1.3333333333333333
2023-10-01,2023,10,GUYANA,2.0,-0.8660254037844386,0.5000000000000001,1.0,0.0,2.0
2023-11-01,2023,11,GUYANA,3.0,-0.5000000000000004,0.8660254037844384,2.0,1.0,2.0
2023-12-01,2023,12,GUYANA,1.0,-2.4492935982947064e-16,1.0,3.0,1.0,2.0
2024-01-01,2024,1,GUYANA,0.0,0.49999999999999994,0.8660254037844387,1.0,0.0,1.3333333333333333
2024-02-01,2024,2,GUYANA,1.0,0.8660254037844386,0.5000000000000001,0.0,0.0,0.6666666666666666
2024-03-01,2024,3,GUYANA,4.0,1.0,6.123233995736766e-17,1.0,2.0,1.6666666666666667
2024-04-01,2024,4,GUYANA,0.0,0.8660254037844387,-0.4999999999999998,4.0,0.0,1.6666666666666667
2024-05-01,2024,5,GUYANA,0.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.3333333333333333
2024-06-01,2024,6,GUYANA,3.0,1.2246467991473532e-16,-1.0,0.0,1.0,1.0
2024-07-01,2024,7,GUYANA,1.0,-0.4999999999999997,-0.8660254037844388,3.0,0.0,1.3333333333333333
2024-08-01,2024,8,GUYANA,2.0,-0.8660254037844385,-0.5000000000000004,1.0,3.0,2.0
2024-09-01,2024,9,GUYANA,3.0,-1.0,-1.8369701987210297e-16,2.0,1.0,2.0
2024-10-01,2024,10,GUYANA,9.0,-0.8660254037844386,0.5000000000000001,3.0,2.0,4.666666666666667
2024-11-01,2024,11,GUYANA,2.0,-0.5000000000000004,0.8660254037844384,9.0,3.0,4.666666666666667
2024-12-01,2024,12,GUYANA,2.0,-2.4492935982947064e-16,1.0,2.0,1.0,4.333333333333333
2022-01-01,2022,1,HAITI,0.0,0.49999999999999994,0.8660254037844387,0.0,2.0,0.0
2022-02-01,2022,2,HAITI,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0
2022-03-01,2022,3,HAITI,0.0,1.0,6.123233995736766e-17,0.0,0.0,0.0
2022-04-01,2022,4,HAITI,1.0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.3333333333333333
2022-05-01,2022,5,HAITI,0.0,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.3333333333333333
2022-06-01,2022,6,HAITI,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.3333333333333333
2022-07-01,2022,7,HAITI,0.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0
2022-08-01,2022,8,HAITI,0.0,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0
2022-09-01,2022,9,HAITI,0.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2022-10-01,2022,10,HAITI,0.0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0
2022-11-01,2022,11,HAITI,0.0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0
2022-12-01,2022,12,HAITI,0.0,-2.4492935982947064e-16,1.0,0.0,0.0,0.0
2023-01-01,2023,1,HAITI,3.0,0.49999999999999994,0.8660254037844387,0.0,0.0,1.0
2023-02-01,2023,2,HAITI,1.0,0.8660254037844386,0.5000000000000001,3.0,0.0,1.3333333333333333
2023-03-01,2023,3,HAITI,1.0,1.0,6.123233995736766e-17,1.0,0.0,1.6666666666666667
2023-04-01,2023,4,HAITI,0.0,0.8660254037844387,-0.4999999999999998,1.0,1.0,0.6666666666666666
2023-05-01,2023,5,HAITI,0.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.3333333333333333
2023-06-01,2023,6,HAITI,1.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.3333333333333333
2023-07-01,2023,7,HAITI,1.0,-0.4999999999999997,-0.8660254037844388,1.0,0.0,0.6666666666666666
2023-08-01,2023,8,HAITI,0.0,-0.8660254037844385,-0.5000000000000004,1.0,0.0,0.6666666666666666
2023-09-01,2023,9,HAITI,0.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.3333333333333333
2023-10-01,2023,10,HAITI,1.0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.3333333333333333
2023-11-01,2023,11,HAITI,2.0,-0.5000000000000004,0.8660254037844384,1.0,0.0,1.0
2023-12-01,2023,12,HAITI,2.0,-2.4492935982947064e-16,1.0,2.0,0.0,1.6666666666666667
2024-01-01,2024,1,HAITI,1.0,0.49999999999999994,0.8660254037844387,2.0,3.0,1.6666666666666667
2024-02-01,2024,2,HAITI,0.0,0.8660254037844386,0.5000000000000001,1.0,1.0,1.0
2024-03-01,2024,3,HAITI,0.0,1.0,6.123233995736766e-17,0.0,1.0,0.3333333333333333
2024-04-01,2024,4,HAITI,0.0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0
2024-05-01,2024,5,HAITI,0.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0
2024-06-01,2024,6,HAITI,1.0,1.2246467991473532e-16,-1.0,0.0,1.0,0.3333333333333333
2024-07-01,2024,7,HAITI,2.0,-0.4999999999999997,-0.8660254037844388,1.0,1.0,1.0
2024-08-01,2024,8,HAITI,0.0,-0.8660254037844385,-0.5000000000000004,2.0,0.0,1.0
2024-09-01,2024,9,HAITI,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0,1.0
2024-10-01,2024,10,HAITI,3.0,-0.8660254037844386,0.5000000000000001,1.0,1.0,1.3333333333333333
2024-11-01,2024,11,HAITI,9.0,-0.5000000000000004,0.8660254037844384,3.0,2.0,4.333333333333333
2024-12-01,2024,12,HAITI,1.0,-2.4492935982947064e-16,1.0,9.0,2.0,4.333333333333333
2021-01-01,2021,1,HONDURAS,0.0,0.49999999999999994,0.8660254037844387,0.0,7.0,0.0
2021-02-01,2021,2,HONDURAS,0.0,0.8660254037844386,0.5000000000000001,0.0,6.0,0.0
2021-03-01,2021,3,HONDURAS,0.0,1.0,6.123233995736766e-17,0.0,1.0,0.0
2021-04-01,2021,4,HONDURAS,1.0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.3333333333333333
2021-05-01,2021,5,HONDURAS,0.0,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.3333333333333333
2021-06-01,2021,6,HONDURAS,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.3333333333333333
2021-07-01,2021,7,HONDURAS,0.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0
2021-08-01,2021,8,HONDURAS,0.0,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0
2021-09-01,2021,9,HONDURAS,0.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2021-10-01,2021,10,HONDURAS,0.0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0
2021-11-01,2021,11,HONDURAS,0.0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0
2021-12-01,2021,12,HONDURAS,0.0,-2.4492935982947064e-16,1.0,0.0,0.0,0.0
2022-01-01,2022,1,HONDURAS,1.0,0.49999999999999994,0.8660254037844387,0.0,0.0,0.3333333333333333
2022-02-01,2022,2,HONDURAS,2.0,0.8660254037844386,0.5000000000000001,1.0,0.0,1.0
2022-03-01,2022,3,HONDURAS,0.0,1.0,6.123233995736766e-17,2.0,0.0,1.0
2022-04-01,2022,4,HONDURAS,0.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.6666666666666666
2022-05-01,2022,5,HONDURAS,0.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0
2022-06-01,2022,6,HONDURAS,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0
2022-07-01,2022,7,HONDURAS,1.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.3333333333333333
2022-08-01,2022,8,HONDURAS,0.0,-0.8660254037844385,-0.5000000000000004,1.0,0.0,0.3333333333333333
2022-09-01,2022,9,HONDURAS,2.0,-1.0,-1.8369701987210297e-16,0.0,0.0,1.0
2022-10-01,2022,10,HONDURAS,0.0,-0.8660254037844386,0.5000000000000001,2.0,0.0,0.6666666666666666
2022-11-01,2022,11,HONDURAS,2.0,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.3333333333333333
2022-12-01,2022,12,HONDURAS,2.0,-2.4492935982947064e-16,1.0,2.0,0.0,1.3333333333333333
2023-01-01,2023,1,HONDURAS,3.0,0.49999999999999994,0.8660254037844387,2.0,1.0,2.3333333333333335
2023-02-01,2023,2,HONDURAS,1.0,0.8660254037844386,0.5000000000000001,3.0,2.0,2.0
2023-03-01,2023,3,HONDURAS,6.0,1.0,6.123233995736766e-17,1.0,0.0,3.3333333333333335
2023-04-01,2023,4,HONDURAS,1.0,0.8660254037844387,-0.4999999999999998,6.0,0.0,2.6666666666666665
2023-05-01,2023,5,HONDURAS,2.0,0.49999999999999994,-0.8660254037844387,1.0,0.0,3.0
2023-06-01,2023,6,HONDURAS,2.0,1.2246467991473532e-16,-1.0,2.0,0.0,1.6666666666666667
2023-07-01,2023,7,HONDURAS,1.0,-0.4999999999999997,-0.8660254037844388,2.0,1.0,1.6666666666666667
2023-08-01,2023,8,HONDURAS,1.0,-0.8660254037844385,-0.5000000000000004,1.0,0.0,1.3333333333333333
2023-09-01,2023,9,HONDURAS,3.0,-1.0,-1.8369701987210297e-16,1.0,2.0,1.6666666666666667
2023-10-01,2023,10,HONDURAS,1.0,-0.8660254037844386,0.5000000000000001,3.0,0.0,1.6666666666666667
2023-11-01,2023,11,HONDURAS,6.0,-0.5000000000000004,0.8660254037844384,1.0,2.0,3.3333333333333335
2023-12-01,2023,12,HONDURAS,2.0,-2.4492935982947064e-16,1.0,6.0,2.0,3.0
2024-01-01,2024,1,HONDURAS,1.0,0.49999999999999994,0.8660254037844387,2.0,3.0,3.0
2024-02-01,2024,2,HONDURAS,1.0,0.8660254037844386,0.5000000000000001,1.0,1.0,1.3333333333333333
2024-03-01,2024,3,HONDURAS,1.0,1.0,6.123233995736766e-17,1.0,6.0,1.0
2024-04-01,2024,4,HONDURAS,2.0,0.8660254037844387,-0.4999999999999998,1.0,1.0,1.3333333333333333
2024-05-01,2024,5,HONDURAS,2.0,0.49999999999999994,-0.8660254037844387,2.0,2.0,1.6666666666666667
2024-06-01,2024,6,HONDURAS,0.0,1.2246467991473532e-16,-1.0,2.0,2.0,1.3333333333333333
2024-07-01,2024,7,HONDURAS,2.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.3333333333333333
2024-08-01,2024,8,HONDURAS,2.0,-0.8660254037844385,-0.5000000000000004,2.0,1.0,1.3333333333333333
2024-09-01,2024,9,HONDURAS,2.0,-1.0,-1.8369701987210297e-16,2.0,3.0,2.0
2024-10-01,2024,10,HONDURAS,2.0,-0.8660254037844386,0.5000000000000001,2.0,1.0,2.0
2024-11-01,2024,11,HONDURAS,2.0,-0.5000000000000004,0.8660254037844384,2.0,6.0,2.0
2024-12-01,2024,12,HONDURAS,2.0,-2.4492935982947064e-16,1.0,2.0,2.0,2.0
2021-01-01,2021,1,HONG KONG,0.0,0.49999999999999994,0.8660254037844387,0.0,8.0,0.0
2021-02-01,2021,2,HONG KONG,0.0,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0
2021-03-01,2021,3,HONG KONG,0.0,1.0,6.123233995736766e-17,0.0,2.0,0.0
2021-04-01,2021,4,HONG KONG,0.0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0
2021-05-01,2021,5,HONG KONG,0.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0
2021-06-01,2021,6,HONG KONG,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0
2021-07-01,2021,7,HONG KONG,0.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0
2021-08-01,2021,8,HONG KONG,0.0,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0
2021-09-01,2021,9,HONG KONG,0.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2021-10-01,2021,10,HONG KONG,0.0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0
2021-11-01,2021,11,HONG KONG,0.0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0
2021-12-01,2021,12,HONG KONG,0.0,-2.4492935982947064e-16,1.0,0.0,0.0,0.0
2022-01-01,2022,1,HONG KONG,0.0,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2022-02-01,2022,2,HONG KONG,0.0,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0
2022-03-01,2022,3,HONG KONG,0.0,1.0,6.123233995736766e-17,0.0,0.0,0.0
2022-04-01,2022,4,HONG KONG,0.0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0
2022-05-01,2022,5,HONG KONG,0.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0
2022-06-01,2022,6,HONG KONG,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0
2022-07-01,2022,7,HONG KONG,0.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0
2022-08-01,2022,8,HONG KONG,0.0,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0
2022-09-01,2022,9,HONG KONG,0.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2022-10-01,2022,10,HONG KONG,0.0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0
2022-11-01,2022,11,HONG KONG,0.0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0
2022-12-01,2022,12,HONG KONG,1.0,-2.4492935982947064e-16,1.0,0.0,0.0,0.3333333333333333
2021-01-01,2021,1,HUNGARY,0.0,0.49999999999999994,0.8660254037844387,0.0,758.0,0.0
2021-02-01,2021,2,HUNGARY,6.0,0.8660254037844386,0.5000000000000001,0.0,655.0,2.0
2021-03-01,2021,3,HUNGARY,6.0,1.0,6.123233995736766e-17,6.0,175.0,4.0
2021-04-01,2021,4,HUNGARY,7.0,0.8660254037844387,-0.4999999999999998,6.0,0.0,6.333333333333333
2021-05-01,2021,5,HUNGARY,0.0,0.49999999999999994,-0.8660254037844387,7.0,0.0,4.333333333333333
2021-06-01,2021,6,HUNGARY,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,2.3333333333333335
2021-07-01,2021,7,HUNGARY,2.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.6666666666666666
2021-08-01,2021,8,HUNGARY,3.0,-0.8660254037844385,-0.5000000000000004,2.0,0.0,1.6666666666666667
2021-09-01,2021,9,HUNGARY,12.0,-1.0,-1.8369701987210297e-16,3.0,0.0,5.666666666666667
2021-10-01,2021,10,HUNGARY,24.0,-0.8660254037844386,0.5000000000000001,12.0,0.0,13.0
2021-11-01,2021,11,HUNGARY,63.0,-0.5000000000000004,0.8660254037844384,24.0,0.0,33.0
2021-12-01,2021,12,HUNGARY,322.0,-2.4492935982947064e-16,1.0,63.0,0.0,136.33333333333334
2022-01-01,2022,1,HUNGARY,425.0,0.49999999999999994,0.8660254037844387,322.0,0.0,270.0
2022-02-01,2022,2,HUNGARY,502.0,0.8660254037844386,0.5000000000000001,425.0,6.0,416.3333333333333
2022-03-01,2022,3,HUNGARY,508.0,1.0,6.123233995736766e-17,502.0,6.0,478.3333333333333
2022-04-01,2022,4,HUNGARY,217.0,0.8660254037844387,-0.4999999999999998,508.0,7.0,409.0
2022-05-01,2022,5,HUNGARY,33.0,0.49999999999999994,-0.8660254037844387,217.0,0.0,252.66666666666666
2022-06-01,2022,6,HUNGARY,47.0,1.2246467991473532e-16,-1.0,33.0,0.0,99.0
2022-07-01,2022,7,HUNGARY,42.0,-0.4999999999999997,-0.8660254037844388,47.0,2.0,40.666666666666664
2022-08-01,2022,8,HUNGARY,17.0,-0.8660254037844385,-0.5000000000000004,42.0,3.0,35.333333333333336
2022-09-01,2022,9,HUNGARY,31.0,-1.0,-1.8369701987210297e-16,17.0,12.0,30.0
2022-10-01,2022,10,HUNGARY,66.0,-0.8660254037844386,0.5000000000000001,31.0,24.0,38.0
2022-11-01,2022,11,HUNGARY,136.0,-0.5000000000000004,0.8660254037844384,66.0,63.0,77.66666666666667
2022-12-01,2022,12,HUNGARY,300.0,-2.4492935982947064e-16,1.0,136.0,322.0,167.33333333333334
2023-01-01,2023,1,HUNGARY,400.0,0.49999999999999994,0.8660254037844387,300.0,425.0,278.6666666666667
2023-02-01,2023,2,HUNGARY,405.0,0.8660254037844386,0.5000000000000001,400.0,502.0,368.3333333333333
2023-03-01,2023,3,HUNGARY,403.0,1.0,6.123233995736766e-17,405.0,508.0,402.6666666666667
2023-04-01,2023,4,HUNGARY,189.0,0.8660254037844387,-0.4999999999999998,403.0,217.0,332.3333333333333
2023-05-01,2023,5,HUNGARY,72.0,0.49999999999999994,-0.8660254037844387,189.0,33.0,221.33333333333334
2023-06-01,2023,6,HUNGARY,98.0,1.2246467991473532e-16,-1.0,72.0,47.0,119.66666666666667
2023-07-01,2023,7,HUNGARY,200.0,-0.4999999999999997,-0.8660254037844388,98.0,42.0,123.33333333333333
2023-08-01,2023,8,HUNGARY,166.0,-0.8660254037844385,-0.5000000000000004,200.0,17.0,154.66666666666666
2023-09-01,2023,9,HUNGARY,97.0,-1.0,-1.8369701987210297e-16,166.0,31.0,154.33333333333334
2023-10-01,2023,10,HUNGARY,211.0,-0.8660254037844386,0.5000000000000001,97.0,66.0,158.0
2023-11-01,2023,11,HUNGARY,505.0,-0.5000000000000004,0.8660254037844384,211.0,136.0,271.0
2023-12-01,2023,12,HUNGARY,1040.0,-2.4492935982947064e-16,1.0,505.0,300.0,585.3333333333334
2024-01-01,2024,1,HUNGARY,1544.0,0.49999999999999994,0.8660254037844387,1040.0,400.0,1029.6666666666667
2024-02-01,2024,2,HUNGARY,1311.0,0.8660254037844386,0.5000000000000001,1544.0,405.0,1298.3333333333333
2024-03-01,2024,3,HUNGARY,585.0,1.0,6.123233995736766e-17,1311.0,403.0,1146.6666666666667
2024-04-01,2024,4,HUNGARY,237.0,0.8660254037844387,-0.4999999999999998,585.0,189.0,711.0
2024-05-01,2024,5,HUNGARY,78.0,0.49999999999999994,-0.8660254037844387,237.0,72.0,300.0
2024-06-01,2024,6,HUNGARY,160.0,1.2246467991473532e-16,-1.0,78.0,98.0,158.33333333333334
2024-07-01,2024,7,HUNGARY,210.0,-0.4999999999999997,-0.8660254037844388,160.0,200.0,149.33333333333334
2024-08-01,2024,8,HUNGARY,261.0,-0.8660254037844385,-0.5000000000000004,210.0,166.0,210.33333333333334
2024-09-01,2024,9,HUNGARY,137.0,-1.0,-1.8369701987210297e-16,261.0,97.0,202.66666666666666
2024-10-01,2024,10,HUNGARY,431.0,-0.8660254037844386,0.5000000000000001,137.0,211.0,276.3333333333333
2024-11-01,2024,11,HUNGARY,648.0,-0.5000000000000004,0.8660254037844384,431.0,505.0,405.3333333333333
2024-12-01,2024,12,HUNGARY,978.0,-2.4492935982947064e-16,1.0,648.0,1040.0,685.6666666666666
2023-01-01,2023,1,ICELAND,33.0,0.49999999999999994,0.8660254037844387,0.0,48.0,11.0
2023-02-01,2023,2,ICELAND,25.0,0.8660254037844386,0.5000000000000001,33.0,38.0,19.333333333333332
2023-03-01,2023,3,ICELAND,16.0,1.0,6.123233995736766e-17,25.0,28.0,24.666666666666668
2023-04-01,2023,4,ICELAND,14.0,0.8660254037844387,-0.4999999999999998,16.0,0.0,18.333333333333332
2023-05-01,2023,5,ICELAND,16.0,0.49999999999999994,-0.8660254037844387,14.0,0.0,15.333333333333334
2023-06-01,2023,6,ICELAND,11.0,1.2246467991473532e-16,-1.0,16.0,0.0,13.666666666666666
2023-07-01,2023,7,ICELAND,27.0,-0.4999999999999997,-0.8660254037844388,11.0,0.0,18.0
2023-08-01,2023,8,ICELAND,5.0,-0.8660254037844385,-0.5000000000000004,27.0,0.0,14.333333333333334
2023-09-01,2023,9,ICELAND,16.0,-1.0,-1.8369701987210297e-16,5.0,0.0,16.0
2023-10-01,2023,10,ICELAND,17.0,-0.8660254037844386,0.5000000000000001,16.0,0.0,12.666666666666666
2023-11-01,2023,11,ICELAND,19.0,-0.5000000000000004,0.8660254037844384,17.0,0.0,17.333333333333332
2023-12-01,2023,12,ICELAND,39.0,-2.4492935982947064e-16,1.0,19.0,0.0,25.0
2024-01-01,2024,1,ICELAND,41.0,0.49999999999999994,0.8660254037844387,39.0,33.0,33.0
2024-02-01,2024,2,ICELAND,28.0,0.8660254037844386,0.5000000000000001,41.0,25.0,36.0
2024-03-01,2024,3,ICELAND,26.0,1.0,6.123233995736766e-17,28.0,16.0,31.666666666666668
2024-04-01,2024,4,ICELAND,16.0,0.8660254037844387,-0.4999999999999998,26.0,14.0,23.333333333333332
2024-05-01,2024,5,ICELAND,22.0,0.49999999999999994,-0.8660254037844387,16.0,16.0,21.333333333333332
2024-06-01,2024,6,ICELAND,6.0,1.2246467991473532e-16,-1.0,22.0,11.0,14.666666666666666
2024-07-01,2024,7,ICELAND,29.0,-0.4999999999999997,-0.8660254037844388,6.0,27.0,19.0
2024-08-01,2024,8,ICELAND,21.0,-0.8660254037844385,-0.5000000000000004,29.0,5.0,18.666666666666668
2024-09-01,2024,9,ICELAND,12.0,-1.0,-1.8369701987210297e-16,21.0,16.0,20.666666666666668
2024-10-01,2024,10,ICELAND,20.0,-0.8660254037844386,0.5000000000000001,12.0,17.0,17.666666666666668
2024-11-01,2024,11,ICELAND,58.0,-0.5000000000000004,0.8660254037844384,20.0,19.0,30.0
2024-12-01,2024,12,ICELAND,44.0,-2.4492935982947064e-16,1.0,58.0,39.0,40.666666666666664
2021-01-01,2021,1,INDIA,17.0,0.49999999999999994,0.8660254037844387,0.0,41448.0,5.666666666666667
2021-02-01,2021,2,INDIA,79.0,0.8660254037844386,0.5000000000000001,17.0,35309.0,32.0
2021-03-01,2021,3,INDIA,183.0,1.0,6.123233995736766e-17,79.0,12600.0,93.0
